Latitude,Longitude,Frequency
41.96593073,-87.71084443,1
41.79701699,-87.65373455,1
41.87690505,-87.66917372,1
41.68456736,-87.5324936,1
41.83771014,-87.7316626,1
41.84116314,-87.65635764,1
41.81869102,-87.64952503,1
41.97901382,-87.69265549,1
41.88465671,-87.72759037,1
41.94171939,-87.73526929,1
41.85396712,-87.67895831,1
41.91266212,-87.65317415,1
41.801042,-87.69078219,1
41.85823609,-87.72003189,1
41.78515827,-87.64808113,1
41.78693241,-87.62388725,1
41.89064295,-87.62024339,1
41.7952104,-87.66340214,1
41.90552832,-87.67264988,1
41.75646578,-87.56754325,1
41.84727752,-87.70266634,1
41.81787086,-87.6246868,1
41.6917444,-87.63391548,1
41.71100404,-87.68054946,1
41.83353659,-87.62181332,1
41.67699517,-87.62743868,1
41.76800731,-87.57359734,1
41.87277767,-87.72618614,1
41.89814484,-87.71884209,1
41.76961143,-87.7188386,1
41.78567739,-87.68747426,1
41.80279334,-87.60790466,1
41.8621288,-87.7192568,1
41.96093314,-87.72926571,1
41.8211823,-87.60566834,1
41.76585038,-87.60496699,1
41.69428823,-87.65216246,1
41.89853542,-87.63724672,1
41.89417324,-87.71871488,1
41.90808047,-87.76829033,1
41.96203658,-87.65233308,1
41.67930559,-87.62515847,1
41.74255347,-87.65230848,1
41.86004351,-87.70914127,1
41.9636785,-87.7181135,1
41.95772547,-87.77204325,1
41.95320204,-87.76515313,1
41.93167334,-87.73590338,1
41.94105504,-87.70440789,1
41.87636088,-87.71574612,1
41.75075563,-87.60522561,1
41.8144579,-87.63967289,1
41.99109769,-87.69090109,1
41.77150122,-87.58748279,1
41.73381612,-87.61105179,1
41.89258301,-87.74572528,1
41.91116236,-87.63285521,1
41.89537437,-87.72525594,1
41.82797879,-87.64238151,1
41.76168886,-87.56764609,1
41.77970793,-87.60956546,1
41.7081619,-87.64773115,1
41.81485653,-87.66999125,1
41.79509079,-87.66218586,1
41.89089622,-87.70394894,1
41.80210526,-87.6778835,1
41.90153058,-87.66705622,1
41.70816215,-87.5600085,1
41.79965771,-87.74539039,1
41.80130363,-87.66639011,1
41.82406737,-87.6768634,1
41.89380698,-87.75929638,1
41.70949645,-87.56090809,1
41.93063085,-87.6489408,1
41.87880303,-87.64844023,1
41.8988944,-87.66158122,1
41.75084232,-87.64282822,1
41.7660836,-87.65656836,1
41.85004431,-87.63358847,1
41.7784245,-87.74259635,1
41.78600303,-87.71882144,1
41.95603332,-87.67509906,1
41.78163016,-87.64093243,1
41.84337242,-87.73182608,1
41.87361703,-87.711752,1
41.72912101,-87.56090384,1
41.79724065,-87.60125604,1
41.84052741,-87.65791668,1
41.85481767,-87.70899754,1
41.75918539,-87.64426351,1
41.88138681,-87.65469204,1
41.93395959,-87.77241339,1
41.83373147,-87.6218185,1
41.76318928,-87.57623463,1
41.65367431,-87.5443882,1
41.70223203,-87.52574887,1
41.93569817,-87.70538302,1
41.9315618,-87.71229593,1
41.91756963,-87.68704996,1
41.95460501,-87.70925985,1
41.74611177,-87.66333017,1
41.77118764,-87.57521311,1
41.72176304,-87.56083446,1
41.99051035,-87.688928,1
41.9563049,-87.7881844,1
41.98321085,-87.82815202,1
41.75514713,-87.6768332,1
41.85244991,-87.6590943,1
41.82428576,-87.71269166,1
41.9394032,-87.64924764,1
41.76018228,-87.68057175,1
41.87302197,-87.63359492,1
41.79838645,-87.62024388,1
41.94489897,-87.77260054,1
41.77143155,-87.63625814,1
41.6918363,-87.63278312,1
41.88298365,-87.72206841,1
41.92006048,-87.71427772,1
41.74386591,-87.67454434,1
41.96390159,-87.73225273,1
41.86387709,-87.70308328,1
41.85179479,-87.70320557,1
41.7252669,-87.56688814,1
41.75412931,-87.61015342,1
41.78237833,-87.59237986,1
41.70963211,-87.64898637,1
41.88038586,-87.75402953,1
41.97641637,-87.65375025,1
41.95951227,-87.72938575,1
41.6944614,-87.68251822,1
41.8777487,-87.74272901,1
41.88747395,-87.70995037,1
41.90532845,-87.72955505,1
41.92773166,-87.75993311,1
41.87940961,-87.66853823,1
41.7796028,-87.73011259,1
41.89773973,-87.67639959,1
41.79556715,-87.65127446,1
41.79619623,-87.74040516,1
41.81034678,-87.67317034,1
41.81311879,-87.62218607,1
41.66535042,-87.53945127,1
41.72088214,-87.55595491,1
41.88855799,-87.74802815,1
41.94362428,-87.64886803,1
41.95976862,-87.75085139,1
41.91352989,-87.78514273,1
41.74340068,-87.68880686,1
41.77792277,-87.61196493,1
41.88077745,-87.6269115,1
41.7784201,-87.69459002,1
41.85191204,-87.69462284,1
41.81772266,-87.62468476,1
41.79789113,-87.67567466,1
41.90295441,-87.67603023,1
41.7831996,-87.65793935,1
41.77104328,-87.58627103,1
41.89450108,-87.71384512,1
41.74986572,-87.55043816,1
41.82017563,-87.62106977,1
41.82056367,-87.70446204,1
41.851642,-87.68317734,1
41.79426661,-87.64854887,1
42.0206476,-87.66645078,1
41.99986228,-87.76581249,1
41.95218099,-87.83104033,1
41.74747947,-87.6140245,1
41.74924265,-87.54921442,1
41.82204498,-87.68607433,1
41.77239737,-87.64993263,1
41.77851449,-87.69825171,1
41.7814434,-87.61323072,1
41.93783114,-87.67179097,1
41.91086193,-87.65178985,1
41.73862727,-87.71508532,1
41.87605563,-87.63560705,1
41.91055505,-87.7067978,1
41.89941534,-87.75203199,1
41.97236973,-87.83915589,1
41.89379619,-87.74576926,1
41.95452473,-87.74178543,1
41.91012506,-87.7655353,1
41.73237644,-87.65490362,1
41.71724677,-87.53407691,1
41.97482397,-87.69423102,1
41.98068585,-87.67294376,1
41.85494216,-87.67478218,1
41.80234663,-87.66358821,1
41.78613544,-87.65831188,1
41.78962205,-87.67175491,1
41.80273105,-87.68369771,1
41.74261257,-87.69510992,1
41.99722341,-87.66177314,1
41.95052012,-87.76057075,1
41.76790715,-87.66147221,1
41.94846446,-87.70591943,1
41.78519955,-87.71229876,1
41.87157424,-87.73374636,1
41.8950279,-87.74460833,1
41.74005646,-87.55633559,1
41.96563181,-87.70233508,1
41.76708065,-87.64014316,1
41.73834964,-87.57817159,1
41.76634488,-87.65899957,1
41.99775681,-87.68826996,1
41.93119753,-87.67882736,1
41.91396427,-87.69057299,1
41.95289994,-87.7877355,1
41.93297793,-87.69037845,1
41.72817253,-87.55739466,1
41.7857515,-87.68747719,1
41.78952219,-87.67539351,1
42.01158639,-87.66457683,1
41.8753369,-87.63069831,1
41.98958234,-87.73602798,1
41.78258091,-87.66429626,1
41.80049963,-87.58741434,1
41.97804502,-87.68191157,1
41.81580749,-87.61282756,1
41.79613467,-87.70607615,1
41.70395751,-87.56445699,1
41.74018926,-87.69410796,1
41.80291567,-87.65023927,1
41.78648897,-87.72297855,1
41.78833612,-87.72302337,1
41.80725263,-87.72356645,1
41.79937808,-87.72334037,1
41.93212776,-87.6934226,1
41.68203107,-87.6808497,1
41.74327676,-87.61955683,1
41.75731852,-87.62474128,1
41.93727681,-87.72643845,1
41.6902282,-87.6071534,1
41.88614774,-87.6162537,1
41.81608573,-87.62803374,1
41.95412339,-87.72640732,1
41.74511386,-87.55143031,1
41.79284254,-87.77997488,1
41.75205159,-87.67348582,1
41.88131,-87.76654327,1
41.71843209,-87.65761798,1
41.98067504,-87.80494996,1
41.9444831,-87.67848932,1
41.97611741,-87.64731762,1
41.95885572,-87.67390085,1
41.9665216,-87.73421739,1
41.82118627,-87.60977359,1
41.78320257,-87.65751033,1
41.91522991,-87.67756498,1
41.8529042,-87.62826439,1
41.92230242,-87.6620045,1
41.89845389,-87.68813164,1
41.96129276,-87.69136235,1
41.97871658,-87.68274325,1
41.98136054,-87.69224211,1
41.943036,-87.72730276,1
41.95479736,-87.73088611,1
41.65791184,-87.60340701,1
41.84733248,-87.64623255,1
41.89182918,-87.71301151,1
41.87314992,-87.62492099,1
41.87621459,-87.70899129,1
41.74662045,-87.63177012,1
41.76166178,-87.60311206,1
41.77807042,-87.59802783,1
41.75050083,-87.63671918,1
42.00264092,-87.76890403,1
41.88371694,-87.74906753,1
41.80063228,-87.64286975,1
41.8675323,-87.6853073,1
41.72603785,-87.66157525,1
41.92967258,-87.75027268,1
41.82272014,-87.63321467,1
41.95822228,-87.72934646,1
41.9972878,-87.71728957,1
41.74376039,-87.572194,1
41.67543436,-87.62979475,1
41.97565944,-87.78407332,1
41.78376882,-87.70205345,1
41.94102056,-87.66385182,1
41.93167428,-87.64537221,1
41.72950556,-87.6604474,1
41.74922755,-87.69138344,1
41.99327003,-87.68728894,1
41.75068594,-87.7192097,1
41.77196684,-87.68405588,1
41.85692091,-87.66435893,1
41.90855953,-87.6830226,1
41.74693629,-87.59416538,1
41.88111909,-87.76014806,1
41.88537283,-87.74391476,1
41.88533468,-87.73917405,1
41.87691113,-87.62830167,1
41.98812608,-87.6621851,1
41.9658915,-87.65778916,1
41.74078039,-87.66441155,1
41.92227513,-87.69277513,1
41.90980874,-87.7319706,1
41.7384816,-87.67407176,1
41.91402426,-87.73256664,1
41.87294697,-87.68974675,1
42.00352947,-87.66175834,1
42.01271883,-87.68498736,1
41.87295381,-87.68900867,1
41.76101663,-87.65037228,1
41.96170982,-87.66020853,1
41.78916001,-87.6973326,1
41.70341974,-87.63137203,1
41.84008299,-87.7195557,1
41.89148393,-87.65580085,1
41.97003929,-87.67263086,1
41.95544881,-87.65251351,1
41.92801297,-87.73493063,1
41.89089364,-87.67270889,1
41.745155,-87.73301122,1
41.97997404,-87.80171191,1
41.91165565,-87.73040655,1
41.91510206,-87.6435662,1
41.7362455,-87.62839136,1
41.75125443,-87.65861149,1
41.69800802,-87.69987561,1
41.726163,-87.65671273,1
41.77406692,-87.74213409,1
41.80286524,-87.65145014,1
41.92298312,-87.77082291,1
41.78951436,-87.60582858,1
41.73939489,-87.60489962,1
41.86677304,-87.67485168,1
42.00364887,-87.69125681,1
41.8660923,-87.73080548,1
41.92147247,-87.67315785,1
41.75129601,-87.60432165,1
41.94665383,-87.70351476,1
41.92908269,-87.7207796,1
41.94942571,-87.67135863,1
41.76887286,-87.64245161,1
41.7975361,-87.67597535,1
41.73660984,-87.6075691,1
41.92901343,-87.79983107,1
41.85577648,-87.72608635,1
41.65909315,-87.63406396,1
41.6999455,-87.68705852,1
41.92992596,-87.79543557,1
41.89210432,-87.68726266,1
41.97245245,-87.76123849,1
41.95225,-87.76574979,1
41.95307466,-87.77498832,1
41.77768473,-87.63337476,1
41.8770705,-87.72686154,1
41.85307491,-87.69548486,1
41.76242914,-87.65162186,1
41.74082576,-87.67655772,1
41.98778316,-87.81108541,1
41.94593458,-87.76223286,1
41.82859628,-87.62171026,1
41.93717503,-87.78589588,1
41.77840089,-87.69459021,1
41.71788255,-87.5698622,1
41.7942054,-87.63023929,1
41.77479227,-87.61514916,1
41.83400938,-87.67629946,1
41.99992021,-87.69482611,1
41.77658545,-87.79443478,1
41.89675154,-87.73352193,1
41.80573897,-87.67218698,1
41.81471897,-87.69808859,1
41.81239517,-87.6245454,1
41.85996952,-87.73599494,1
41.80523866,-87.61010711,1
41.87462082,-87.69611885,1
41.84688505,-87.63213647,1
41.9106236,-87.72879977,1
41.87642798,-87.62604511,1
41.92437985,-87.75861453,1
42.00539612,-87.76390895,1
41.87162626,-87.69849108,1
41.75161335,-87.57532988,1
41.88885865,-87.63398769,1
41.89231889,-87.71988224,1
41.7387108,-87.65220252,1
41.94066187,-87.72722968,1
41.88250566,-87.64854758,1
41.96978063,-87.77708558,1
41.91807168,-87.76207718,1
41.99694522,-87.68741731,1
41.88284142,-87.70186871,1
41.89762756,-87.68321066,1
41.93926142,-87.78433432,1
41.78479604,-87.61090523,1
41.77756001,-87.71037804,1
41.75247637,-87.5784458,1
41.82976204,-87.6740423,1
41.86239347,-87.73403405,1
41.93487251,-87.69647868,1
41.75209174,-87.60646753,1
41.75097426,-87.62394252,1
41.74192716,-87.57094784,1
41.92100046,-87.75236891,1
41.69002601,-87.61956,1
41.75846171,-87.61220124,1
41.79200408,-87.68572024,1
41.75883186,-87.70816584,1
41.79904031,-87.63195048,1
41.75596111,-87.61826183,1
41.76615879,-87.65535793,1
41.7518874,-87.55475267,1
41.77975843,-87.64410563,1
41.89611987,-87.66438342,1
41.72048226,-87.64561853,1
41.93934889,-87.70554936,1
41.81408319,-87.62459282,1
41.83010692,-87.61838388,1
41.96107581,-87.71738113,1
41.91715589,-87.72743011,1
41.91834796,-87.72659579,1
41.71741698,-87.61645129,1
41.70765304,-87.68293819,1
41.94062876,-87.66726316,1
41.93367286,-87.72266882,1
42.00789202,-87.66681583,1
41.92459945,-87.7173426,1
41.97015881,-87.7455865,1
41.92000631,-87.75603026,1
41.93321539,-87.67657592,1
41.82751784,-87.68232811,1
41.70082398,-87.66456582,1
41.79164843,-87.63847405,1
41.95168056,-87.79744005,1
41.72638539,-87.6433466,1
42.02117816,-87.67278254,1
41.98097684,-87.9065162,1
41.91346715,-87.64230525,1
41.86593932,-87.69339286,1
41.7109413,-87.6830369,1
41.69362906,-87.64241894,1
41.96332887,-87.76307766,1
41.99285215,-87.67221472,1
41.98020847,-87.68305907,1
41.88672538,-87.6799462,1
41.77783396,-87.71639171,1
41.84986776,-87.71318585,1
41.7686314,-87.62177586,1
41.87686818,-87.70354683,1
41.78392763,-87.6886468,1
41.7636831,-87.70401712,1
41.87706581,-87.68142525,1
41.90222849,-87.75753856,1
42.00505215,-87.68849797,1
41.71557975,-87.6749395,1
41.87935249,-87.75699854,1
41.97096885,-87.67107678,1
41.77230961,-87.65596769,1
41.71294559,-87.67213889,1
41.80835666,-87.74316508,1
41.84143563,-87.72933769,1
41.92838723,-87.64271753,1
41.99992435,-87.70703291,1
41.7393781,-87.61137053,1
41.69172394,-87.68762778,1
41.73115955,-87.66171239,1
41.72094089,-87.59353663,1
41.74702289,-87.64202265,1
41.77692133,-87.66414978,1
41.80750059,-87.68807673,1
41.95144823,-87.80355183,1
41.8954449,-87.71789096,1
41.75299341,-87.57113208,1
41.69813164,-87.70842085,1
41.9152076,-87.73794546,1
41.91278661,-87.71908009,1
41.92733238,-87.73756447,1
41.87846589,-87.64255028,1
41.86712536,-87.72117683,1
41.79958913,-87.65804968,1
41.95946601,-87.69250574,1
41.80086104,-87.64166433,1
41.86502766,-87.61531496,1
41.85167095,-87.71424388,1
41.89618084,-87.71389867,1
41.79677719,-87.73337319,1
41.76726186,-87.58125632,1
41.82336833,-87.6534046,1
41.76429321,-87.58010338,1
41.75842022,-87.56515234,1
41.99788842,-87.68048417,1
41.67218164,-87.62033183,1
41.73704469,-87.68877881,1
41.91584125,-87.72896364,1
41.92520284,-87.72190075,1
41.72856231,-87.65964762,1
41.78046117,-87.71045995,1
41.76775878,-87.72084675,1
41.74563797,-87.70227688,1
41.92405247,-87.6632833,1
41.94028933,-87.82150372,1
41.9591098,-87.75733561,1
41.79805955,-87.59073963,1
41.88681152,-87.72718074,1
41.76473472,-87.63342756,1
41.70827227,-87.62475642,1
41.88561746,-87.75696794,1
41.7974356,-87.62091455,1
41.78946159,-87.67296297,1
42.01938209,-87.67254352,1
41.97761626,-87.83273084,1
41.92816115,-87.64987856,1
41.8632177,-87.69203966,1
41.88032096,-87.75913802,1
41.9258576,-87.66459833,1
41.88054378,-87.64308973,1
41.89632602,-87.74355695,1
41.78639401,-87.59634136,1
41.70458206,-87.63431469,1
41.88185403,-87.75511793,1
41.88048612,-87.66677547,1
41.98646429,-87.76898809,1
41.89221331,-87.68033101,1
41.9162727,-87.79822136,1
41.75130057,-87.67316735,1
41.91138935,-87.67015733,1
41.89814753,-87.64299937,1
41.95515366,-87.67483605,1
41.98070223,-87.69278568,1
41.87946461,-87.74823599,1
41.77879659,-87.70313245,1
41.81570087,-87.68424531,1
41.99361045,-87.6771546,1
41.66710512,-87.62307426,1
41.69453525,-87.65216718,1
41.78410991,-87.69474988,1
41.99821807,-87.65777846,1
41.95224693,-87.82855467,1
41.68578675,-87.64624807,1
41.95316167,-87.67872769,1
41.86298169,-87.62124467,1
41.78470925,-87.61896913,1
41.96670897,-87.6872963,1
41.89319368,-87.67564182,1
41.89747638,-87.70235265,1
41.73828066,-87.55144725,1
42.00228578,-87.6720582,1
42.01106974,-87.68696166,1
41.92187206,-87.64493736,1
41.94717869,-87.65731407,1
41.79812297,-87.6963638,1
41.87361429,-87.75482135,1
41.75138964,-87.6719534,1
41.90529382,-87.7178625,1
41.67971649,-87.63399815,1
41.8975248,-87.76913637,1
42.01129946,-87.69367834,1
41.93235823,-87.7441733,1
41.85286493,-87.69178337,1
41.65269219,-87.61562526,1
41.87228737,-87.62879676,1
41.88184251,-87.64229358,1
41.94492322,-87.77026619,1
41.92952872,-87.74520259,1
41.89139337,-87.73693997,1
41.707048,-87.6327645,1
42.00894646,-87.68223293,1
42.00002686,-87.69971073,1
41.81323546,-87.69680835,1
41.89682132,-87.74703444,1
41.95455012,-87.70926038,1
41.93205382,-87.70287562,1
41.95972724,-87.71921407,1
41.95573162,-87.71155766,1
41.74099022,-87.64740405,1
41.7020855,-87.54256263,1
41.70727716,-87.53770515,1
41.76163601,-87.57249593,1
41.80528973,-87.61386971,1
41.77755708,-87.72883758,1
41.88462855,-87.63243636,1
41.93762818,-87.72386969,1
41.76613764,-87.66627792,1
41.73643683,-87.61893643,1
41.69318001,-87.64901067,1
41.879721,-87.63229904,1
41.68787774,-87.63619065,1
41.93157993,-87.66564842,1
41.7441603,-87.6632845,1
41.77428997,-87.62396794,1
41.65367725,-87.54561765,1
41.85311836,-87.70285856,1
41.93080621,-87.69758488,1
41.92089853,-87.72061537,1
42.0072312,-87.68657739,1
41.89880237,-87.65758946,1
41.91170422,-87.78671242,1
41.90712283,-87.68713697,1
41.89416274,-87.68925833,1
41.90719261,-87.69569218,1
41.69279599,-87.66915619,1
41.87380711,-87.69438286,1
41.87930713,-87.76054615,1
41.9644571,-87.7403956,1
41.95701453,-87.79317105,1
41.81397136,-87.59935611,1
41.82628119,-87.60697548,1
41.93484197,-87.72216519,1
41.76793664,-87.63106871,1
41.93381178,-87.74668109,1
41.7691734,-87.57149044,1
41.85242232,-87.66094085,1
41.696306,-87.61794903,1
41.73922726,-87.64492392,1
41.94578802,-87.66398206,1
41.83097971,-87.62861513,1
41.83730423,-87.64382246,1
41.71790918,-87.59707308,1
41.72435382,-87.63143728,1
41.91072878,-87.73368133,1
41.76133064,-87.61676908,1
41.84211086,-87.70984773,1
41.96358518,-87.71811073,1
41.73106874,-87.57313885,1
41.77948639,-87.66353283,1
41.81833787,-87.59984553,1
41.70502466,-87.65087727,1
41.73669852,-87.5500302,1
41.8544393,-87.72232927,1
41.90268109,-87.72555028,1
41.86161354,-87.68589937,1
41.78145088,-87.72772674,1
41.96625876,-87.73644078,1
41.96618515,-87.7365334,1
41.99930802,-87.66066962,1
41.83386007,-87.61164172,1
41.80574214,-87.67704684,1
41.90583651,-87.75905271,1
41.95301112,-87.70432345,1
41.77854909,-87.69459241,1
41.74985502,-87.62579449,1
41.70498205,-87.62345954,1
41.76977717,-87.66637952,1
41.88010195,-87.77369985,1
41.75093865,-87.62528786,1
41.75445805,-87.60528272,1
41.76212486,-87.66617287,1
41.79480133,-87.61566293,1
41.96842322,-87.71148941,1
41.7750683,-87.77498781,1
41.91957399,-87.72907539,1
41.75195562,-87.58441815,1
41.66014016,-87.61823601,1
41.94984078,-87.68348912,1
41.90016526,-87.67107792,1
41.75047904,-87.65509417,1
41.76413871,-87.71924271,1
42.01490809,-87.67763489,1
41.91471163,-87.6946731,1
41.94993009,-87.65667109,1
41.87891676,-87.66541845,1
41.98264434,-87.66003957,1
41.79677567,-87.73360791,1
41.98527752,-87.71138059,1
41.76179858,-87.71274438,1
41.92245432,-87.74310694,1
41.77060148,-87.71360899,1
41.75245397,-87.59186289,1
41.76280619,-87.68743243,1
41.79382403,-87.65304218,1
41.93123124,-87.76949359,1
41.96629719,-87.73908789,1
41.95410213,-87.75471168,1
41.99247019,-87.71648997,1
41.91977839,-87.71032316,1
41.78449128,-87.69919372,1
41.68904395,-87.61653939,1
41.77558438,-87.74585227,1
41.73209793,-87.66450531,1
41.88017884,-87.69480043,1
41.81124825,-87.61354259,1
41.96867294,-87.74106988,1
41.76217462,-87.60869225,1
41.85073101,-87.69050904,1
41.85102722,-87.70888392,1
41.75958475,-87.55834683,1
41.85072541,-87.68560543,1
41.91328857,-87.69340874,1
41.98758583,-87.69201045,1
41.94792952,-87.6688818,1
41.93988528,-87.80203032,1
41.75726091,-87.5596539,1
41.79416827,-87.63224564,1
41.95927651,-87.66504318,1
41.79557028,-87.7782498,1
41.78688152,-87.6549893,1
41.79168028,-87.6693795,1
41.83606918,-87.61294895,1
41.68250929,-87.62577497,1
41.77308529,-87.60902403,1
41.89674208,-87.75740419,1
41.70245779,-87.62576871,1
41.86663558,-87.68444992,1
41.84511391,-87.72847733,1
41.85981583,-87.72865083,1
41.73958808,-87.60247915,1
41.71728607,-87.62856197,1
41.69873642,-87.66897423,1
41.89319193,-87.67581447,1
41.95482656,-87.71165469,1
41.93095054,-87.78865759,1
41.77285771,-87.69810955,1
41.79325386,-87.59749127,1
41.89694875,-87.66581828,1
41.82841383,-87.61138368,1
41.78039036,-87.69952011,1
41.89251029,-87.7223265,1
41.82949919,-87.69602717,1
41.83179686,-87.61697807,1
41.98678114,-87.78281173,1
41.7022717,-87.64026475,1
41.96404852,-87.68755114,1
41.88305148,-87.75150464,1
41.94510237,-87.67305748,1
41.94336382,-87.64112608,1
41.83730826,-87.70078996,1
41.90841997,-87.6725172,1
41.85403613,-87.67422987,1
41.77677128,-87.68100481,1
41.90609865,-87.63455633,1
41.89565641,-87.69579593,1
41.75089459,-87.62794159,1
41.91867281,-87.6570308,1
41.95981152,-87.66596778,1
41.74591977,-87.65725654,1
41.75136145,-87.54803791,1
41.91532334,-87.72806469,1
41.72785609,-87.58162452,1
41.72785245,-87.58190665,1
41.87503971,-87.74371597,1
41.96022635,-87.74750511,1
41.94541036,-87.73421659,1
41.75043542,-87.65793843,1
41.85848499,-87.70666025,1
41.75194652,-87.62140678,1
41.72277131,-87.61779841,1
41.81115101,-87.70902926,1
41.75404909,-87.60527269,1
41.87282987,-87.67633529,1
41.94498724,-87.76488055,1
41.84897649,-87.70271571,1
41.87006344,-87.70423044,1
41.86478638,-87.7153766,1
41.85786255,-87.66206954,1
41.98698482,-87.77667836,1
41.99766479,-87.66782388,1
41.8708943,-87.7116719,1
41.75962856,-87.65184942,1
41.8988823,-87.67226291,1
41.76456305,-87.64681946,1
41.74495979,-87.65874702,1
41.79355003,-87.70165677,1
41.96709395,-87.666322,1
41.90919102,-87.69087804,1
41.74954996,-87.65856704,1
41.86593503,-87.77291661,1
41.96193314,-87.72170046,1
41.77916061,-87.72277308,1
41.90205423,-87.69056021,1
41.74971777,-87.62578867,1
41.79175038,-87.62773586,1
41.72587668,-87.64454994,1
42.00549128,-87.66405934,1
41.9175203,-87.6934326,1
41.65311123,-87.54591728,1
41.80249903,-87.67332425,1
41.81204803,-87.75183585,1
41.89651733,-87.68196574,1
41.74763407,-87.60459028,1
41.72231697,-87.62374864,1
41.99866093,-87.75821518,1
42.01565562,-87.68946539,1
41.97522947,-87.67088186,1
41.77092175,-87.56657584,1
41.76053525,-87.56134457,1
41.78176396,-87.70077885,1
41.75377542,-87.619829,1
41.72618958,-87.64455759,1
41.91547437,-87.63750358,1
41.79723804,-87.69960718,1
41.97889352,-87.7547521,1
41.77334217,-87.65190957,1
41.9985365,-87.66060048,1
41.95920349,-87.77575839,1
41.80100104,-87.69327655,1
41.67332808,-87.62733233,1
41.83465649,-87.68150352,1
41.65450829,-87.54714806,1
41.85083699,-87.73448328,1
42.00663771,-87.66867228,1
41.99753451,-87.67044456,1
41.85420072,-87.71876003,1
41.85812835,-87.7127463,1
41.80681646,-87.61139146,1
41.9092226,-87.77796063,1
41.93417772,-87.70135522,1
41.78528614,-87.73639901,1
41.9267528,-87.64244853,1
41.94860096,-87.76813114,1
41.79046313,-87.58900483,1
41.80255408,-87.6526601,1
41.76937002,-87.5940252,1
41.87496014,-87.74639712,1
41.737145,-87.56946922,1
41.88744795,-87.62234287,1
41.69528973,-87.63883482,1
41.6991555,-87.63414643,1
41.88721186,-87.76578231,1
41.96682518,-87.6855191,1
41.99031292,-87.71489965,1
41.89280693,-87.69168132,1
41.86566657,-87.76022369,1
42.01143416,-87.67336172,1
41.74284664,-87.64166438,1
41.70269984,-87.64391847,1
41.97103031,-87.71710505,1
41.72039157,-87.56585085,1
41.97435222,-87.84649559,1
41.98668116,-87.82232035,1
41.76139503,-87.6554154,1
41.71341855,-87.53527438,1
41.97988702,-87.71121606,1
41.95783018,-87.7309752,1
41.70685874,-87.69843005,1
41.90035501,-87.68315361,1
41.92511458,-87.6775593,1
41.91536167,-87.75793858,1
41.86958834,-87.74133187,1
41.94854671,-87.77273768,1
41.83427779,-87.65682651,1
41.89716188,-87.67708503,1
41.74553834,-87.57587772,1
41.87746579,-87.76276209,1
41.97566956,-87.77649005,1
41.92519938,-87.72434812,1
41.97692069,-87.65783075,1
41.75426907,-87.57604627,1
41.83738208,-87.62061112,1
41.79466121,-87.71829867,1
41.89785054,-87.64198512,1
41.84634538,-87.7043344,1
41.87330848,-87.64238919,1
41.90543074,-87.68587196,1
41.66282723,-87.63661464,1
41.84369238,-87.65294357,1
41.87122755,-87.74310481,1
41.78239701,-87.66429084,1
41.85087777,-87.73231001,1
41.97768507,-87.69304761,1
41.7662878,-87.64566474,1
41.97665969,-87.77694849,1
41.9616712,-87.66298858,1
41.8079798,-87.6439646,1
41.8599781,-87.7067044,1
41.73486444,-87.72116669,1
41.92663802,-87.6966451,1
41.91851738,-87.77797191,1
41.76541335,-87.5677191,1
41.74743077,-87.67934873,1
41.86062258,-87.7302034,1
41.69958938,-87.61111635,1
41.74777979,-87.5528198,1
41.79170082,-87.64995132,1
41.75278061,-87.6240399,1
41.91063823,-87.64100216,1
41.77030564,-87.62670254,1
41.78308556,-87.61209039,1
41.77403837,-87.66202045,1
41.92878555,-87.70640262,1
41.87362881,-87.74257969,1
41.86580042,-87.65438698,1
41.90419523,-87.62443464,1
41.93229446,-87.68546805,1
41.77957443,-87.73255465,1
41.85624197,-87.68086225,1
41.85623099,-87.68086236,1
41.8578339,-87.68090847,1
41.72800028,-87.66161708,1
41.90074644,-87.67718791,1
41.77133563,-87.72569201,1
41.90283975,-87.70606508,1
41.8575616,-87.64552839,1
41.83953076,-87.61750834,1
41.72567766,-87.6064503,1
41.90941928,-87.64823796,1
41.96317255,-87.64769918,1
41.91443442,-87.63481077,1
41.73608618,-87.58119148,1
41.93288202,-87.70377522,1
41.79930107,-87.63195864,1
41.73549672,-87.65211924,1
41.85899385,-87.71345009,1
41.74495881,-87.74121394,1
41.96159201,-87.72051245,1
41.9265091,-87.64757376,1
41.76607354,-87.5758195,1
41.7347155,-87.55828682,1
41.68622313,-87.6143997,1
41.91499711,-87.63483035,1
41.99094166,-87.80686247,1
41.96606437,-87.66105989,1
41.91299833,-87.70195364,1
41.90029176,-87.6735083,1
41.76200002,-87.65889112,1
41.89705818,-87.68443222,1
41.89353819,-87.72520357,1
41.71521579,-87.63467929,1
41.78960524,-87.6547589,1
41.74122965,-87.66474399,1
41.8800977,-87.77395326,1
41.91771268,-87.72168198,1
41.91452004,-87.74833109,1
41.85645314,-87.70045451,1
41.94778854,-87.76035259,1
41.70469712,-87.60554775,1
41.96140393,-87.74756785,1
41.98377813,-87.77074785,1
41.94575864,-87.77783112,1
41.98404646,-87.79758434,1
41.75086325,-87.58946615,1
41.93742003,-87.65402109,1
41.93929763,-87.71075068,1
41.94755092,-87.78016818,1
41.80866529,-87.60387698,1
41.88724086,-87.7638797,1
41.89052841,-87.76998757,1
41.93360882,-87.64994536,1
42.02117368,-87.67343398,1
41.85240659,-87.63575769,1
